unique,hex_id,x_meter,y_meter,lv,ln_lv,ID_raw,ID,year,plt_ar,plot_area_raw,cst_ar,use,reg,corner,pot,y,x,f_x,f_y,ln_y,ln_x,pop_dens,nivelaca,estrat,puweight,prweight,slum,waste,flats,condos,dev,mat,det,reintro,mun,west,north,south,east,condo_seg,flat_seg,cod_sen,sen_x,sen_y,cod_adm,pucbd,prcbd,ln_cbd,cbd,cbd_norm,ln_lv,d_mroad,dum_mroad,d_hnach,prox_tmst,prox_bus,pumicro,pugrocerie,puban_res,puparks,puschools,puclinics,pumarkets,pumacro,pujobs,puxl_mal,puxl_groc,puuniv,pucult,puhosp,puxl_sport,prmicro,prgrocerie,prban_res,prparks,prschools,prclinics,prmarkets,prmacro,prjobs,prxl_mal,prxl_groc,pruniv,prcult,prhosp,prxl_sport,micro,groceries,ban_res,parks,schools,clinics,markets,macro,jobs,xl_mal,xl_groc,univ,cult,hosp,xl_sport,int_08,int_15,int_25,int_50,int_75,int_n,nach_08,nach_15,nach_25,nach_50,nach_75,nach_n,pumacssx,prmacssx,macssx,puint_grav,print_grav,int_grav
ob_603,2684,769768.0337,1614498.837,3003.33,8.01,6403,6.403,11,6.6,735.0951892,6.28,1,0,0,3,14.59031,-90.49611,7.514,7.439,2.68,4.51,4.31,10.17,5,0.59,0.41,0,0,10.21,8.47,0,0,0,0,1,0,0,0,0,3,3,sen_2405063,7.5094,7.4256,gc_zon_15,3.82,2.91,0.58,0.786038431,0.786038431,8.01,5.76,road_300m,5.15,0,1,0.06,0.2,0.06,0,0.02,0,0,0.82,11.79,3.43,2.89,3.3,3.5,3,3.47,0.2,0.36,0.17,0.14,0.1,0.26,0,0.8,11.1,2.48,1.79,2.2,2.56,1.79,2.48,0.12,0.27,0.11,0.06,0.05,0.11,0,0.81,0.56,0.82,0.9,0.87,0.83,0.91,0.85,3.56,4.03,4.64,5.51,6.54,8.16,0.75,0.7,0.66,0.65,0.65,0.63,0.83,0.82,0.83,6.18,6.1,0.61
ob_154,974,762212.3956,1618550.354,1827.95,7.51,4620,4.62,9,5.64,281.4627185,5.23,1,1,0,4,14.62765,-90.56579,7.312,7.383,2.68,4.51,4.31,5.01,3,0.46,0.54,0,0,7.37,6.68,0,1,0,0,1,0,0,0,0,2,0,sen_2304143,7.3073,7.3785,gc_zon_11,3.72,2.94,0.58,0.786038431,0.786038431,7.51,5.54,road_200m,4.39,0,1,0.13,0.4,0.06,0.12,0.05,0,0,0.88,12.02,2.83,2.83,3.33,3.04,2.4,3.4,0.38,0.45,0.21,0.73,0.14,0.42,0.14,0.83,11.14,1.79,1.61,2.3,2.48,1.39,2.4,0.27,0.43,0.14,0.45,0.1,0.23,0,0.85,0.7,0.91,0.91,0.86,0.86,0.95,0.86,4.14,4.87,5.73,6.98,7.67,8.32,0.79,0.81,0.75,0.73,0.73,0.7,0.9,0.9,0.9,6.52,6.4,0.84
ob_466,3179,772120.3696,1617324.689,2045.57,7.62,5668,5.668,10,5.3,200.33681,5.53,1,1,0,4,14.6156,-90.474,7.375,7.433,2.68,4.51,3.55,7.32,4,0.89,0.11,0,0,8.07,9.24,1,0,0,0,1,0,0,0,0,3,2,sen_2406032,7.3846,7.4236,gc_zon_16,3.98,3.32,0.56,0.7506725,0.7506725,7.62,6.97,road_500m~,0,0,1,0.02,0,0.01,0.06,0.05,0,0,0.79,11.75,3.93,3.14,2.48,3.74,3,3.71,0.05,0.09,0.02,0.04,0.07,0.05,0,0.69,10.8,3,2.56,1.39,3.09,2.4,3.04,0.03,0.01,0.01,0.06,0.05,0.01,0,0.78,0.52,0.72,0.86,0.95,0.78,0.89,0.79,3.18,4.2,4.92,5.36,6.1,7.81,0.79,0.8,0.82,0.84,0.81,0.82,0.78,0.73,0.78,5.99,5.95,0.49
ob_1181,3425,773205.6221,1620725.627,1366.61,7.22,8805,8.805,14,4.95,141.1749639,5.45,1,1,0,4,14.64621,-90.46358,7.276,7.246,2.68,4.5,3.9,6.83,4,0.93,0.07,0,0,7.78,8.29,1,0,0,0,1,0,0,0,0,2,1,sen_2501042,7.2725,7.2403,gc_zon_17,4.07,3.51,0.55,0.733253018,0.733253018,7.22,4.15,road_100m,0,0,1,0.07,0.2,0,0.12,0,0,0,0.83,11.94,3.04,2.94,3.69,3.53,3.56,3.69,0.04,0.09,0.02,0.06,0.04,0,0,0.69,10.9,2.56,2.2,2.94,2.83,2.94,3.09,0.06,0.19,0,0.11,0,0,0,0.82,0.63,0.88,0.9,0.8,0.83,0.82,0.8,4.25,4.85,5.38,6.23,6.94,8.25,0.78,0.84,0.82,0.79,0.8,0.83,0.82,0.73,0.81,6.21,6.03,0.6
ob_1165,287,758898.2205,1616486.999,1490.12,7.31,8776,8.776,14,5.1,164.0219073,5.74,1,0,0,4,14.60933,-90.59674,6.912,7.447,2.68,4.51,4.13,10.63,5,0.89,0.11,0,0,0,9.57,0,0,0,0,0,1,0,0,0,1,0,sen_2608022,6.9343,7.4315,mix_8,4.16,3.53,0.53,0.698932309,0.698932309,7.31,4.67,road_100m,0,0,1,0.06,0.2,0.05,0,0.02,0,0,0.78,11.58,3.71,2.64,3.18,3.81,2.83,3.97,0.19,0.55,0.06,0.1,0.06,0.16,0.14,0.62,10.47,3.14,2.08,2.77,3.33,1.95,3.22,0.07,0.24,0.05,0.01,0.02,0.02,0,0.77,0.43,0.76,0.92,0.87,0.75,0.92,0.73,3.93,4.73,5.28,5.9,6.31,7.94,0.83,0.84,0.85,0.83,0.83,0.8,0.81,0.69,0.8,6.16,5.87,0.57
ob_503,3291,772817.2691,1617666.8,2054.66,7.63,5760,5.76,10,5.27,194.4159624,5.47,1,1,0,2,14.61862,-90.4675,7.316,7.423,2.68,4.5,3.6,8.52,5,0.97,0.03,0,0,8.07,9.16,1,0,0,0,1,0,0,0,0,3,2,sen_2501072,7.3019,7.4041,gc_zon_16,4.37,3.69,0.5,0.648721271,0.648721271,7.63,6.67,road_500m~,5.78,0,0,0,0,0,0,0,0,0,0.64,11.2,4.33,3.89,3.5,4.2,3.83,4.2,0.04,0.09,0.02,0.02,0.03,0.05,0,0.51,10.31,3.14,3.33,2.48,3.56,3.09,3.5,0,0,0,0,0,0,0,0.64,0.3,0.59,0.73,0.84,0.66,0.77,0.67,3.73,4.15,4.21,5.04,5.37,7.7,0.89,0.86,0.77,0.69,0.68,0.66,0.63,0.53,0.63,5.36,5.39,0.26
ob_455,422,759872.9158,1614334.273,510.35,6.24,5640,5.64,10,6.58,720.5393292,6.04,1,1,0,4,14.58979,-90.58791,7.045,7.437,2.68,4.51,3.85,8.17,5,0.89,0.11,0,0,0,8.88,0,0,0,0,0,1,0,0,0,1,0,sen_2608091,7.0592,7.4257,mix_8,4.25,3.59,0.51,0.665291195,0.665291195,6.24,0.73,road_100m,5.79,0,0,0,0,0,0,0,0,0,0.72,11.43,4.04,3.18,3.26,3.93,3.66,4.09,0.08,0.18,0.03,0.08,0.06,0.05,0,0.58,10.6,3.26,2.48,2.89,3.4,2.77,3.26,0.01,0.02,0.01,0.01,0.01,0.01,0,0.71,0.37,0.68,0.86,0.86,0.72,0.8,0.7,4.26,4.77,5.13,5.67,6.07,7.85,0.87,0.84,0.84,0.84,0.81,0.78,0.74,0.63,0.73,5.97,5.75,0.47
ob_582,3355,772958.4141,1617866.546,1831.09,7.51,6323,6.323,11,5.4,221.4064162,5.53,1,1,0,5,14.62041,-90.46617,7.302,7.416,2.68,4.5,3.6,8.52,5,0.97,0.03,0,0,7.78,9.16,1,0,0,0,1,0,0,0,0,3,2,sen_2501072,7.3019,7.4041,gc_zon_16,4.24,3.5,0.52,0.68202765,0.68202765,7.51,6.44,road_500m~,6.43,0,0,0,0,0,0,0,0,0,0.7,11.42,4.2,3.69,3.33,4.06,3.43,4.06,0.04,0.09,0.02,0.02,0.05,0,0,0.61,10.68,3.22,2.89,2.3,3.3,2.56,3.26,0,0,0,0,0,0,0,0.69,0.38,0.64,0.78,0.87,0.71,0.85,0.72,2.82,3.3,4.02,4.8,5.46,7.66,0.77,0.75,0.69,0.69,0.66,0.65,0.69,0.63,0.68,5.6,5.71,0.33
ob_123,525,760321.6867,1611666.755,895.74,6.8,4488,4.488,9,5.22,184.9341841,5.66,1,1,0,3,14.56565,-90.58401,7.099,7.314,2.68,4.51,4.2,7.4,5,0.85,0.15,0,0,0,7.78,0,0,0,0,0,0,0,1,0,1,0,sen_2705141,7.0801,7.3184,nuev_1,4.19,3.49,0.52,0.68202765,0.68202765,6.8,5.3,road_200m,3.83,0,1,0,0,0,0,0,0,0,0.74,11.54,3.97,3.22,3.26,3.85,3.56,4.01,0,0,0,0,0.01,0,0,0.57,10.45,3.14,2.56,3,3.33,2.89,3.22,0,0,0,0,0,0,0,0.72,0.42,0.7,0.85,0.85,0.74,0.81,0.72,3.79,4.14,4.34,5.32,6.31,7.91,0.82,0.74,0.74,0.68,0.67,0.66,0.77,0.64,0.75,6.13,5.86,0.54
ob_1041,1172,762841.4337,1619293.283,3164.4,8.06,8394,8.394,13,5.48,239.8467074,5.17,1,1,0,3,14.6343,-90.55988,7.367,7.342,2.68,4.51,4.25,8.1,5,0.74,0.26,0,0,7.78,8.07,0,1,0,0,1,0,0,0,0,0,1,sen_2302052,7.3575,7.3264,gc_zon_7,3.87,3.08,0.57,0.768267051,0.768267051,8.06,4.74,road_100m,0,0,1,0.15,0.2,0.14,0.18,0.03,0.25,0,0.88,11.98,2.83,2.56,3.3,3.09,2.4,3.3,0.46,0.64,0.21,0.88,0.22,0.42,0.14,0.81,11.2,2.2,2.08,2.48,2.56,1.61,2.48,0.23,0.31,0.16,0.36,0.08,0.29,0,0.86,0.65,0.9,0.91,0.86,0.87,0.94,0.87,3.98,5.17,6.15,7.22,7.8,8.31,0.74,0.78,0.84,0.87,0.87,0.88,0.9,0.85,0.89,6.47,6.31,0.78
ob_157,906,761905.8339,1614464.415,1827.95,7.51,4635.1,4.6351,9,5.38,217.0222754,5.43,1,0,1,2,14.59077,-90.56904,7.279,7.44,2.68,4.51,3.84,2.5,2,0.83,0.17,0,0,7.78,6.68,0,0,0,0,0,1,0,0,0,1,0,sen_2304124,7.2553,7.423,mix_10,4.3,3.4,0.51,0.665291195,0.665291195,7.51,6.62,road_500m~,6.5,0,0,0,0,0,0,0,0,0,0.67,11.33,4.11,3.95,3.64,4.01,3.61,4.14,0.07,0.09,0.01,0.06,0.05,0.16,0,0.63,10.67,3,2.77,2.71,3.18,2.64,3,0.01,0.02,0,0.01,0.01,0.03,0,0.67,0.35,0.67,0.71,0.81,0.71,0.81,0.7,2.86,2.83,3.37,4.95,5.98,7.71,0.88,0.81,0.77,0.79,0.79,0.67,0.68,0.67,0.68,5.78,5.88,0.41
ob_911,3337,772907.0909,1611928.63,2675.47,7.89,7944.7,7.9447,13,6.56,706.2716946,6.03,1,1,0,4,14.56678,-90.46726,7.313,7.323,2.68,4.5,2.98,10.43,5,0.46,0.54,0,0,8.29,9.16,0,0,0,0,0,0,0,0,1,3,0,sen_3002035,7.3072,7.353,cat_1,3.97,3.2,0.54,0.716006862,0.716006862,7.89,5.62,road_200m,4.77,0,1,0.05,0.2,0.01,0,0,0,0,0.74,11.5,3.33,3.26,4.01,3.58,3.66,4.11,0.08,0.18,0.06,0.06,0.02,0.05,0,0.68,10.54,2.08,1.95,3.09,2.77,2.64,3.22,0.06,0.19,0.04,0.03,0.01,0.03,0,0.71,0.39,0.86,0.87,0.69,0.79,0.79,0.67,4.07,4.56,5.1,5.65,6.29,7.85,0.85,0.85,0.81,0.79,0.78,0.73,0.75,0.75,0.75,5.94,5.95,0.51
ob_498,2441,768674.857,1621259.831,2945.01,7.99,5737,5.737,10,5.82,336.9720536,6.05,1,0,1,5,14.65149,-90.50556,7.543,7.193,2.68,4.51,4.12,7.7,4,0.51,0.49,0,0,8.47,7.37,1,0,0,0,1,0,0,0,0,2,0,sen_102062,7.5369,7.2053,gc_zon_2,3.72,3.04,0.57,0.768267051,0.768267051,7.99,4.02,road_100m,0,0,1,0.32,0.4,0.13,0.12,0.48,0.38,0.75,0.9,12.21,3.3,3.22,3.09,2.77,2.71,3.09,0.49,0.45,0.3,0.24,0.87,0.58,0.57,0.86,11.31,1.95,1.95,2.08,1.79,1.61,2.64,0.4,0.43,0.21,0.18,0.67,0.47,1,0.88,0.82,0.87,0.87,0.89,0.92,0.93,0.85,4.98,5.87,6.52,7.39,7.83,8.42,0.87,0.87,0.87,0.86,0.87,0.91,0.89,0.89,0.89,6.52,6.34,0.81
ob_970,41,756921.8332,1618381.219,681.31,6.52,8167,8.167,13,5.53,252.143911,5.6,1,1,0,3,14.62663,-90.61489,6.588,7.388,2.68,4.51,3.99,9.36,5,0.83,0.17,0,0,6.68,6.68,0,0,0,0,0,1,0,0,0,1,0,sen_2601121,6.6402,7.3793,mix_1,4.39,3.66,0.48,0.616074402,0.616074402,6.52,5.25,road_100m,6.52,0,1,0,0,0,0,0,0,0,0.65,11.16,3.85,3.81,4.06,4.11,3.95,4.25,0.08,0.18,0.02,0.02,0.04,0.11,0.14,0.53,10.31,3.09,2.56,3.37,3.43,2.94,3.43,0.01,0.03,0,0,0.01,0.02,0,0.63,0.29,0.73,0.76,0.69,0.67,0.73,0.64,2.92,3.35,3.94,4.83,5.53,7.65,0.78,0.77,0.79,0.73,0.72,0.7,0.67,0.58,0.65,5.72,5.6,0.37
ob_263,2753,770081.7658,1619476.375,1232.35,7.12,5013,5.013,10,5.3,200.33681,5.85,1,1,0,3,14.63524,-90.49269,7.499,7.335,2.68,4.51,3.87,9.03,5,0.79,0.21,0,0,8.47,0,0,0,1,0,1,0,0,0,0,1,1,sen_105053,7.4959,7.3361,gc_zon_5,3.75,3.03,0.59,0.803988415,0.803988415,7.12,4.9,road_100m,5.09,0,1,0.08,0.2,0,0.06,0,0.13,0.25,0.87,12.16,3.5,3.26,3.53,3.09,2.89,3.26,0.25,0.45,0.18,0.08,0.07,0.37,0.71,0.79,11.26,2.56,2.3,2.77,2.48,1.95,2.64,0.12,0.25,0.04,0.06,0.02,0.18,0,0.85,0.78,0.82,0.85,0.82,0.88,0.91,0.87,4.04,4.53,5.49,6.66,7.22,8.22,0.83,0.84,0.8,0.8,0.8,0.75,0.86,0.8,0.85,6.46,6.2,0.76
ob_644,3206,772583.5481,1607755.746,1053.46,6.96,6566,6.566,11,5.44,230.4421835,5.74,1,0,0,4,14.52912,-90.47069,7.346,6.895,2.68,4.51,2.3,8.81,4,0.82,0.18,0,0,7.78,8.76,0,0,0,0,0,0,0,0,1,3,0,sen_3001073,7.3291,6.9332,cat_1,4.41,3.64,0.47,0.599994193,0.599994193,6.96,3.82,road_100m,0,0,0,0,0,0,0,0,0,0,0.62,10.77,3.66,3.47,4.43,4.17,4.03,4.5,0.03,0,0.03,0.06,0.05,0,0,0.52,9.95,2.56,2.3,3.56,3.37,3.26,3.64,0,0,0,0.01,0.01,0,0,0.6,0.2,0.79,0.83,0.56,0.65,0.69,0.54,3.48,4.14,4.73,5.83,6.26,7.69,0.81,0.86,0.86,0.85,0.84,0.79,0.63,0.58,0.62,5.25,5.51,0.25
ob_110,38,757006.3022,1617421.255,1075.13,6.98,4432,4.432,8,4.82,123.9650908,5.09,1,0,0,4,14.61795,-90.6142,6.601,7.425,2.68,4.51,3.91,3.34,3,0.84,0.16,0,0,6.68,8.29,0,0,0,0,0,1,0,0,0,1,0,sen_2601081,6.5484,7.4223,mix_9,4.2,3.58,0.52,0.68202765,0.68202765,6.98,5.2,road_100m,6.66,0,1,0.04,0.2,0,0,0,0,0,0.75,11.51,3.5,3.3,3.69,3.85,3.61,4.03,0.09,0.27,0.03,0.02,0,0.11,0.14,0.58,10.33,2.94,2.08,3.18,3.37,2.71,3.33,0.05,0.21,0.01,0,0,0.02,0,0.72,0.4,0.8,0.86,0.78,0.73,0.81,0.71,2.18,2.64,3.7,5.29,5.92,7.85,0,0,0,0,0,0,0.77,0.66,0.75,6.11,5.79,0.53
ob_112,795,761337.1168,1619661.265,698.32,6.55,4444,4.444,9,5.34,208.5127103,5.15,1,1,0,3,14.63777,-90.5738,7.227,7.317,2.68,4.51,4.38,8.85,4,0.93,0.07,0,0,7.37,7.78,0,0,0,0,0,1,0,0,0,1,0,sen_2606103,7.2377,7.3156,mix_3,3.96,3.16,0.57,0.768267051,0.768267051,6.55,5.35,road_200m,5.71,0,1,0.08,0,0,0.41,0,0,0,0.83,11.82,2.94,2.89,3.58,3.5,3,3.66,0.4,0.64,0.16,0.73,0.19,0.32,0.14,0.78,10.99,1.61,1.95,2.77,2.56,1.79,2.77,0.1,0.04,0.02,0.43,0.01,0.02,0,0.82,0.56,0.9,0.9,0.82,0.84,0.9,0.81,4.4,5.17,5.73,6.88,7.5,8.25,0.83,0.84,0.78,0.74,0.72,0.69,0.85,0.84,0.85,6.36,6.25,0.7
ob_59,3261,772714.6572,1607991.901,604.81,6.4,4256,4.256,8,5.71,301.8710683,5.51,1,1,0,3,14.53124,-90.46945,7.334,6.927,2.68,4.51,2.4,7.94,4,0.93,0.07,0,0,7.78,8.76,0,0,0,0,0,0,0,0,1,3,0,sen_3001073,7.3291,6.9332,cat_1,4.35,3.62,0.5,0.648721271,0.648721271,6.4,5.09,road_100m,0,0,0,0.03,0,0,0.12,0.02,0,0,0.65,10.95,3.53,3.3,4.37,4.09,3.93,4.44,0.03,0,0.03,0.06,0.05,0,0,0.53,10,2.48,2.2,3.53,3.33,3.26,3.61,0.03,0,0,0.11,0.02,0,0,0.64,0.24,0.82,0.86,0.61,0.69,0.73,0.58,3.73,4.28,4.95,5.95,6.34,7.72,0.83,0.86,0.85,0.85,0.84,0.79,0.66,0.6,0.66,5.44,5.57,0.29
ob_788,3413,773308.5711,1615472.485,1644.63,7.41,7032,7.032,12,4.69,108.8531798,5.06,1,1,0,3,14.59875,-90.46317,7.271,7.452,2.68,4.5,3.33,9.26,5,0.97,0.03,0,0,8.63,9.16,1,0,0,0,1,0,0,0,0,3,2,sen_2501073,7.2432,7.4324,gc_zon_16,4.53,3.56,0.46,0.584073985,0.584073985,7.41,4.67,road_100m,4.98,0,0,0,0,0,0,0,0,0,0.58,10.84,4.37,4.14,3.85,4.39,4.09,4.39,0.01,0,0,0.04,0.01,0,0,0.53,10.34,2.89,3.22,2.71,3.4,3.22,3.37,0,0,0,0,0,0,0,0.57,0.21,0.58,0.66,0.77,0.59,0.7,0.61,3.97,4.28,4.54,5.05,5.42,7.54,0.87,0.88,0.86,0.81,0.81,0.77,0.57,0.58,0.57,5.08,5.64,0.2
ob_293,2102,767165.0955,1610969.822,784.96,6.67,5130,5.13,10,4.84,126.4693517,4.9,1,1,0,3,14.55869,-90.52061,7.553,7.256,2.68,4.51,3.84,4.56,3,0.64,0.36,0,0,8.98,0,0,0,0,0,0,0,0,1,0,1,0,sen_2803093,7.5487,7.2654,vica_1,3.95,3.13,0.56,0.7506725,0.7506725,6.67,5.83,road_300m,2.3,0,1,0.04,0.2,0,0,0,0,0,0.74,11.66,3.85,3.5,3.99,3.74,3.56,3.93,0.07,0.27,0.01,0.02,0,0.05,0,0.58,10.57,3.09,2.77,3.26,3,2.64,3.37,0.05,0.23,0,0.01,0,0.02,0,0.68,0.45,0.7,0.77,0.68,0.76,0.81,0.69,3.63,4.37,4.86,5.28,5.61,7.66,0.83,0.8,0.77,0.72,0.7,0.67,0.74,0.62,0.7,6.05,5.73,0.48
ob_27,3075,771771.7646,1617651.83,900,6.8,4177,4.177,8,5.3,200.33681,5.09,1,1,0,2,14.61859,-90.4772,7.401,7.423,2.68,4.51,3.84,4.19,3,0.87,0.13,0,0,8.29,8.98,1,0,0,0,1,0,0,0,0,3,2,sen_2406034,7.4027,7.4106,gc_zon_16,3.94,3.27,0.56,0.7506725,0.7506725,6.8,6.54,road_500m~,3.74,0,1,0,0,0.01,0,0,0,0,0.81,11.8,3.74,3.09,2.71,3.69,3.09,3.69,0.07,0.18,0.02,0.04,0.04,0.05,0,0.72,10.92,2.89,2.4,1.79,3,2.2,3,0.01,0.02,0.01,0.01,0,0.01,0,0.8,0.55,0.77,0.87,0.93,0.79,0.89,0.8,3.88,4.29,4.76,5.65,6.5,7.92,0.87,0.82,0.82,0.78,0.76,0.75,0.8,0.75,0.79,6.04,6.01,0.52
ob_1216,2515,769154.8794,1613195.72,3512.53,8.16,8893,8.893,14,6.24,512.8585109,6.03,1,0,1,3,14.5786,-90.50193,7.534,7.396,2.68,4.51,4.39,10.19,5,0.64,0.36,0,0,10.21,8.63,0,0,0,0,1,0,0,0,0,3,3,sen_2404074,7.532,7.3851,gc_zon_14,3.5,2.65,0.61,0.840431399,0.840431399,8.16,6.44,road_500m~,6.13,0,1,0.01,0,0.01,0,0.02,0,0,0.83,11.89,2.94,3.14,3.64,2.56,3.43,3.76,0.11,0.18,0.1,0.06,0.1,0.11,0,0.77,10.96,1.79,1.95,2.83,1.61,2.4,3,0.04,0.07,0.04,0.02,0.05,0.04,0,0.81,0.6,0.9,0.88,0.79,0.94,0.84,0.77,3.48,4.02,4.63,5.7,6.64,8.2,0.75,0.75,0.73,0.69,0.69,0.68,0.85,0.82,0.84,6.31,6.1,0.65
ob_3,4200,776954.0391,1608664.8,606.69,6.41,4112,4.112,8,4.98,145.4743817,5.26,1,1,0,2,14.53689,-90.43007,6.81,7.008,2.68,4.5,2.22,10.71,5,0.93,0.07,0,0,0,8.88,0,0,0,0,0,0,0,0,1,3,0,sen_3003052,6.8572,7.0311,pin_1,4.44,3.76,0.48,0.616074402,6.77,road_500m~,6.56,0,0,0,0,0,0,0.02,0,0,0.62,10.68,3.74,3.69,4.47,4.22,3.58,4.53,0,0,0,0,0.01,0,0,0.46,9.65,2.89,2.83,3.69,3.53,2.64,3.76,0,0,0,0,0.02,0,0,0.61,0.18,0.77,0.78,0.56,0.65,0.82,0.53,3.64,3.99,4.6,5.41,6.01,7.64,0.92,0.87,0.85,0.8,0.79,0.74,0.62,0.52,0.62,5.16,5.2,0.21,,
ob_7,3766,774812.2406,1608184.638,600,6.4,4126,4.126,8,6.57,713.3698431,5.74,1,0,0,4,14.53277,-90.44998,7.114,6.95,2.68,4.5,2.6,9.74,4,0.93,0.07,0,0,7.37,9.08,0,0,0,0,0,0,0,0,1,3,0,sen_3005033,7.1365,6.9949,frai_1,4.3,3.53,0.51,0.665291195,4.06,road_100m,0,0,0,0,0,0,0,0,0,0,0.67,11.02,3.43,3.37,4.33,4.04,3.85,4.41,0.11,0.27,0.04,0.1,0.05,0.05,0,0.57,10.09,2.2,2.2,3.43,3.22,3.14,3.53,0.01,0.02,0,0.01,0,0,0,0.66,0.25,0.84,0.85,0.62,0.71,0.75,0.6,3.77,4.79,5.53,6.32,6.53,7.77,0.82,0.85,0.86,0.87,0.88,0.83,0.67,0.64,0.67,5.51,5.64,0.31,,
ob_10,2443,768624.101,1621660.029,896.39,6.8,4129,4.129,8,5.46,235.0974244,5.6,1,0,0,3,14.65511,-90.50599,7.544,7.154,2.68,4.51,4.09,8.35,5,0.64,0.36,0,0,7.78,7.37,1,0,0,0,1,0,0,0,0,2,0,sen_102053,7.54,7.1786,gc_zon_2,3.87,3.29,0.55,0.733253018,6.28,road_500m~,5.93,0,1,0.1,0,0.05,0.06,0.19,0.13,0.5,0.85,12.09,3.53,3.5,3.18,3.09,3.04,3.37,0.31,0.27,0.2,0.2,0.52,0.32,0.57,0.79,11.19,2.4,2.4,2.2,2.48,2.08,2.89,0.17,0.1,0.1,0.11,0.31,0.19,1,0.83,0.71,0.82,0.81,0.88,0.87,0.89,0.82,4.42,5.3,6.1,7.16,7.65,8.39,0.81,0.84,0.83,0.8,0.78,0.75,0.85,0.81,0.84,6.4,6.18,0.71,,
ob_15,2789,770432.8763,1613945.991,3621.61,8.19,4144.2,4.1442,8,4.91,135.6394144,5.53,1,1,0,2,14.58525,-90.49,7.485,7.423,2.68,4.51,4.34,11.04,5,0.59,0.41,0,0,10.05,8.63,0,0,0,0,1,0,0,0,0,3,3,sen_2405084,7.4909,7.4117,gc_zon_15,3.81,2.81,0.58,0.786038431,5.56,road_200m,4.75,0,1,0.05,0.2,0.03,0,0,0,0,0.83,11.76,3.33,2.4,3.33,3.4,2.48,3.53,0.13,0.27,0.11,0.08,0.05,0.16,0,0.8,11.03,2.3,1.39,2.4,2.4,1.39,2.64,0.09,0.23,0.07,0.03,0.02,0.06,0,0.82,0.55,0.85,0.94,0.85,0.85,0.95,0.83,3.55,4.32,4.89,5.71,6.64,8.22,0.81,0.81,0.78,0.75,0.74,0.71,0.84,0.84,0.84,6.17,6.13,0.61,,
ob_17,3830,775136.9898,1609713.861,725.77,6.59,4145,4.145,8,5.86,350.724144,5.26,1,0,0,3,14.54655,-90.44681,7.07,7.13,2.68,4.5,2.41,4.42,3,0.89,0.11,0,0,7.37,9.32,0,0,0,0,0,0,0,0,1,3,0,sen_3001063,7.1514,7.2013,cat_1,4.2,3.55,0.52,0.68202765,5.81,road_300m,5.09,0,1,0.01,0,0,0.06,0,0,0,0.71,11.2,3.18,3.09,4.23,3.91,3.56,4.32,0.06,0.18,0.01,0.02,0.05,0,0,0.57,10.07,2.3,2.2,3.47,3.26,2.94,3.53,0.02,0.02,0.01,0.05,0,0,0,0.69,0.3,0.87,0.88,0.65,0.74,0.81,0.62,3.18,4.03,5.03,6.06,6.37,7.7,0.9,0.81,0.78,0.75,0.74,0.7,0.72,0.64,0.71,5.7,5.62,0.36,,
ob_18,1578,764422.1606,1620036.565,1120.5,7.02,4147,4.147,8,6.44,626.4067998,5.26,1,0,0,1,14.64086,-90.54514,7.473,7.293,2.68,4.51,4.18,1.91,3,0.94,0.06,0,0,7.78,7.37,0,1,0,0,1,0,0,0,0,0,1,sen_2302103,7.4682,7.2927,gc_zon_7,3.93,3.08,0.57,0.768267051,4.95,road_100m,2.3,0,1,0.06,0,0,0.18,0.05,0.13,0,0.88,12.07,2.94,2.83,3.4,3.22,2.83,2.56,0.4,0.64,0.24,0.53,0.21,0.42,0.14,0.82,11.2,2.2,2.08,2.48,2.48,1.95,1.61,0.08,0.04,0.01,0.2,0.06,0.14,0,0.88,0.73,0.9,0.91,0.86,0.88,0.92,0.95,4.39,5.46,6.17,7.04,7.64,8.25,0.85,0.83,0.84,0.83,0.82,0.78,0.9,0.87,0.9,6.52,6.39,0.82,,
ob_19,3657,774370.1367,1611751.207,1111.48,7.01,4154,4.154,8,5.18,177.682811,5.3,1,1,0,4,14.56503,-90.45371,7.162,7.31,2.68,4.5,2.68,2.28,3,0.46,0.54,0,0,7.78,8.88,0,0,0,0,0,0,0,0,1,3,0,sen_3002034,7.1487,7.3264,cat_1,4.38,3.47,0.47,0.599994193,4.77,road_100m,0,0,0,0.02,0,0,0.12,0,0,0,0.6,10.82,3.85,3.81,4.41,4.14,4.19,4.48,0.05,0,0.04,0.1,0.01,0.11,0,0.54,10.17,2.77,2.71,3.37,3.14,3.04,3.47,0.03,0,0.02,0.11,0,0.06,0,0.57,0.23,0.74,0.73,0.56,0.67,0.66,0.54,2.75,3.16,3.83,5.01,5.67,7.55,0.77,0.78,0.79,0.81,0.82,0.8,0.6,0.6,0.6,5.19,5.59,0.3,,
